Radar,Reflectivity,Longitude,Latitude,Altitude,Ray,Gate
KJGX,13.5,-83.38634124439922,33.03075822411349,614.0,886,150
KJGX,17.5,-83.38679113110696,33.03523835386815,621.0,886,152
KJGX,12.5,-83.36152810343567,32.8113995551938,328.0,888,52
KJGX,14.5,-83.3819282605633,33.12791838200653,762.0,889,193
KJGX,13.0,-83.38223850357808,33.13240670610359,769.0,889,195
KJGX,11.5,-83.3774529205091,33.13262096253649,769.0,890,195
KJGX,10.5,-83.36850562369769,33.045198963027524,634.0,891,156
KJGX,12.0,-83.36872142139158,33.04969130059393,641.0,891,158
KJGX,12.5,-83.38496065690194,34.67437893147218,4973.0,894,881
KJGX,10.5,-83.3415965740536,34.656599864440146,4904.0,896,873
KJGX,13.5,-83.34289776937257,32.90152400065557,436.0,899,92
KJGX,11.5,-83.34226462931258,32.919500793203824,460.0,899,100
KJGX,10.5,-83.33079046562905,33.112612064251984,737.0,900,186
KJGX,13.5,-83.33207747909269,33.00915711885434,582.0,901,140
KJGX,14.0,-83.33182396954179,33.013648068055446,588.0,901,142
KJGX,11.0,-83.3256592636943,32.932224648333644,477.0,905,106
KJGX,11.5,-83.31196949248849,33.07112827653456,674.0,905,168
KJGX,10.5,-83.29898231919101,33.07459925435065,681.0,908,170
KJGX,10.5,-83.28963859328944,33.146106144992,794.0,908,202
KJGX,10.5,-83.3288228021356,32.81270101860993,331.0,911,53
KJGX,15.0,-83.31447311516476,32.90181427011,440.0,911,93
KJGX,14.5,-83.28893209743661,33.05998024279843,661.0,911,164
KJGX,11.5,-83.2885717176341,33.06220784952154,664.0,911,165
KJGX,10.5,-83.28821131958983,33.064435455208226,667.0,911,166
KJGX,11.5,-83.32737009357481,32.81253039759416,331.0,912,53
KJGX,13.5,-83.27107041756966,33.112325633411984,744.0,913,188
KJGX,10.5,-83.30652759454513,32.90536680643046,445.0,914,95
KJGX,12.5,-83.26738795413982,33.10728571808164,737.0,914,186
KJGX,11.0,-83.27880357913372,32.994850072891396,569.0,917,136
KJGX,12.0,-83.27830334737952,32.997058563971756,573.0,917,137
KJGX,11.0,-83.27730280092625,33.00147557465994,579.0,917,139
KJGX,11.5,-83.31259179792768,32.837764093712195,362.0,918,65
KJGX,18.0,-83.29332022257486,32.89868978426234,440.0,920,93
KJGX,13.0,-83.25463142669432,33.048070958317396,651.0,920,161
KJGX,14.0,-83.25349157907391,33.05246417733454,658.0,920,163
KJGX,10.5,-83.28797065853236,32.90920702942447,454.0,921,98
KJGX,11.5,-83.28753230549728,32.90220039837019,445.0,922,95
KJGX,10.5,-83.23815018317784,33.03550324592632,637.0,925,157
KJGX,10.5,-83.22515980167468,33.06283828769683,681.0,926,170
KJGX,17.0,-83.27201216252662,32.88933416533181,434.0,930,91
KJGX,20.5,-83.26977135384173,32.88874066161667,434.0,931,91
KJGX,11.0,-83.22547753235091,32.99484734206165,586.0,932,141
KJGX,10.5,-83.2817450788325,32.842327128414404,376.0,934,70
KJGX,14.0,-83.24122020129678,32.93282600636843,498.0,935,113
KJGX,12.5,-83.23941069684135,32.937057810720034,505.0,935,115
KJGX,10.5,-83.25983166004525,32.88348986198864,431.0,936,90
KJGX,11.5,-83.23852269567593,32.93200219196004,498.0,936,113
KJGX,11.5,-83.22360425057119,32.95852181035154,538.0,937,126
KJGX,10.5,-83.26234186360804,32.86263046063025,406.0,939,81
KJGX,14.5,-83.26031880727383,32.86194429945721,406.0,940,81
KJGX,11.5,-83.25829191815531,32.86610574807293,411.0,940,83
KJGX,10.5,-83.23651166555646,32.904761448654526,466.0,941,102
KJGX,10.5,-83.08665821566291,33.203106205259644,963.0,941,246
KJGX,10.5,-83.23417521498648,32.90392731610708,466.0,942,102
KJGX,12.5,-83.2013420536192,32.967937570891785,559.0,942,133
KJGX,16.5,-83.2566625776343,32.85575595978439,400.0,943,79
KJGX,11.0,-83.17131847927554,33.018267456368946,641.0,943,158
KJGX,11.0,-83.13677089117586,33.07426798634515,737.0,944,186
KJGX,10.5,-83.34115791636219,32.69297128004608,206.0,946,0
KJGX,19.0,-83.2047514613786,32.92470084743185,505.0,948,115
KJGX,17.5,-83.20237913876042,32.92873201684595,510.0,948,117
KJGX,14.0,-83.2829209559546,32.78913461484257,318.0,949,48
KJGX,11.0,-83.23966536426838,32.84620605497803,398.0,953,78
KJGX,11.0,-83.23709009583538,32.850147552973546,403.0,953,80
KJGX,15.0,-83.13442499011562,33.00029067075622,637.0,954,157
KJGX,10.5,-83.23277913230667,32.82158606886526,376.0,964,70
KJGX,12.0,-83.22549648802989,32.814407804574735,373.0,970,69
KJGX,11.0,-83.22225696963064,32.81798609299211,379.0,970,71
KJGX,11.5,-83.05984526753336,32.99104202387902,678.0,971,169
KJGX,11.0,-83.1529658840124,32.88663597726127,492.0,972,111
KJGX,12.0,-83.05659763103122,32.98890497489481,678.0,972,169
KJGX,12.0,-83.26367315007559,32.76235943529651,304.0,976,42
KJGX,10.5,-83.04577248433829,32.97263247087785,667.0,977,166
KJGX,12.5,-82.94168068853604,33.066520592120234,873.0,978,223
KJGX,12.0,-81.87368316431873,34.06433500696205,4443.0,978,818
KJGX,11.0,-83.17201245171881,32.841285926763625,434.0,980,91
KJGX,11.0,-83.07108304637356,32.93437336355879,604.0,980,147
KJGX,11.5,-83.06747459844928,32.93769632266553,611.0,980,149
KJGX,11.5,-83.12664646128904,32.87954337122602,505.0,981,115
KJGX,13.0,-83.06475027079479,32.935593927254985,611.0,981,149
KJGX,12.0,-83.20166327978741,32.809212019178226,384.0,982,73
KJGX,10.5,-83.2150468481941,32.795093154572385,362.0,983,65
KJGX,10.5,-83.1798881096773,32.825936628971284,414.0,983,84
KJGX,12.5,-83.17618581083535,32.82918270266467,420.0,983,86
KJGX,11.5,-83.06684791181836,32.924891118043654,598.0,983,145
KJGX,12.0,-83.06313745396687,32.92813375652867,604.0,983,147
KJGX,12.5,-82.15923044080874,33.70776635534748,3034.0,983,630
KJGX,17.0,-82.15545473642932,33.710980061723696,3047.0,983,632
KJGX,11.5,-83.09175135091994,32.895030815272364,547.0,985,129
KJGX,10.5,-83.09141483208184,32.89156145961511,544.0,986,128
KJGX,11.5,-83.06092606426023,32.91682965713903,594.0,986,144
KJGX,15.0,-83.05850261658291,32.91475049855488,594.0,987,144
KJGX,14.5,-83.0546585834334,32.91788110985876,601.0,987,146
KJGX,13.0,-83.05942178780724,32.90578636795919,586.0,989,141
KJGX,14.0,-83.26354081529044,32.74361237317101,289.0,990,36
KJGX,13.5,-83.22426706298634,32.774122568866,339.0,990,56
KJGX,11.5,-83.05705834156304,32.90364945496926,586.0,990,141
KJGX,11.5,-83.05311820746387,32.90669441094102,591.0,990,143
KJGX,11.0,-83.01961681504592,32.93257100917366,648.0,990,160
KJGX,10.5,-83.00384480820269,32.94474503323578,674.0,990,168
KJGX,11.5,-82.92097221782268,33.00862474852677,824.0,990,210
KJGX,15.5,-83.14401242370408,32.83360880747762,448.0,991,96
KJGX,11.0,-83.02096625879194,32.92714078883194,641.0,991,158
KJGX,13.5,-83.18835032478539,32.79771733166858,384.0,992,73
KJGX,11.0,-83.14477793988674,32.82757010374946,442.0,993,94
KJGX,10.5,-83.13470896338656,32.834970382413076,457.0,993,99
KJGX,13.0,-83.1306809154201,32.83793025888378,463.0,993,101
KJGX,10.5,-82.91479619964018,32.99608883129925,817.0,993,208
KJGX,15.5,-83.2121959194919,32.77625076707051,349.0,994,60
KJGX,13.0,-83.20814358660408,32.779184724964644,354.0,994,62
KJGX,17.5,-83.20409100229838,32.78211854092798,360.0,994,64
KJGX,12.0,-83.18585106476964,32.79531909758556,384.0,994,73
KJGX,10.5,-83.18179702579823,32.79825218409542,389.0,994,75
KJGX,11.0,-83.20294498776403,32.7809891548925,360.0,995,64
KJGX,10.5,-83.17843431798828,32.79840209980844,392.0,995,76
KJGX,13.5,-83.17434829971423,32.80130377418395,398.0,995,78
KJGX,13.5,-83.07825144827886,32.86945385289372,535.0,995,125
KJGX,14.5,-83.07415901302454,32.872352178970544,541.0,995,127
KJGX,11.0,-83.0597864989414,32.8753996422203,556.0,997,132
KJGX,11.0,-83.05148177960808,32.88107542349928,569.0,997,136
KJGX,10.5,-83.03902285218105,32.8895879664497,588.0,997,142
KJGX,13.0,-83.05355644703238,32.87607403675637,563.0,998,134
KJGX,12.0,-83.04101081436683,32.88449577380444,582.0,998,140
KJGX,14.0,-83.18819308844812,32.783566236900434,373.0,999,69
KJGX,10.5,-82.8358399378925,33.003593570863124,912.0,1001,233
KJGX,11.5,-81.72304389517382,33.69675237173479,3895.0,1001,749
KJGX,11.0,-83.07154852194695,32.8477347079976,522.0,1003,121
KJGX,11.5,-82.94783012636985,32.9188915575087,705.0,1004,177
KJGX,11.5,-82.84974265038103,32.97769091095685,869.0,1004,222
KJGX,11.5,-82.9431741492977,32.9172635964918,709.0,1005,178
KJGX,10.5,-82.7996691575918,32.98403621230434,935.0,1008,239
KJGX,11.5,-83.07471156756895,32.827867660130515,505.0,1009,115
KJGX,13.0,-83.0256006677539,32.838123771143536,559.0,1014,133
KJGX,10.5,-82.86428248830205,32.91816606919482,798.0,1014,203
KJGX,10.5,-82.93061069265767,32.86109396056885,678.0,1020,169
KJGX,12.0,-82.90925853556116,32.87045707038452,709.0,1020,178
KJGX,12.5,-82.90451300767488,32.87253726521764,716.0,1020,180
KJGX,10.5,-82.81187153496526,32.90306375511845,850.0,1022,217
KJGX,10.5,-82.82420195423427,32.888401813104366,824.0,1024,210
KJGX,10.5,-82.8220828818622,32.88463308682346,824.0,1025,210
KJGX,13.0,-82.93185092625168,32.82652781075481,654.0,1029,162
KJGX,13.5,-83.12124034482527,32.75269053505724,414.0,1032,84
KJGX,12.0,-82.92836133504692,32.81330646983539,651.0,1033,161
KJGX,11.0,-83.12816472647997,32.73561329911641,400.0,1040,79
KJGX,14.0,-83.04678813804932,32.75004202740222,489.0,1043,110
KJGX,11.5,-83.10204076804811,32.73259747830724,425.0,1045,88
KJGX,19.0,-83.1488937822964,32.71411884789059,373.0,1050,69
KJGX,20.5,-83.14849831171148,32.71260994593337,373.0,1051,69
KJGX,15.0,-83.14327474627062,32.71355860219626,379.0,1051,71
KJGX,11.0,-82.74336712199539,32.78548383427915,877.0,1051,224
KJGX,14.0,-83.14813485593348,32.71116358445886,373.0,1052,69
KJGX,10.5,-83.16580196980475,32.70522207748182,354.0,1054,62
KJGX,19.0,-83.15530046362832,32.7068899284589,365.0,1054,66
KJGX,11.5,-83.15267505651705,32.707306749576965,368.0,1054,67
KJGX,13.5,-83.15004962487698,32.707723515996946,371.0,1054,68
KJGX,12.0,-83.15468628240814,32.70401350005168,365.0,1056,66
KJGX,22.0,-83.17789961640995,32.698070780433646,342.0,1058,57
KJGX,11.5,-83.04055461172885,32.71567538419126,486.0,1058,109
KJGX,10.5,-83.04545415434822,32.71280911364136,480.0,1059,107
KJGX,11.0,-83.0428091897745,32.71312731740197,483.0,1059,108
KJGX,13.0,-83.04016420633207,32.71344546564151,486.0,1059,109
KJGX,12.5,-83.02654768382155,32.712655342250386,501.0,1060,114
KJGX,13.5,-83.02087874788835,32.710830315179535,507.0,1061,116
KJGX,17.5,-83.2697767793492,32.682573327763606,255.0,1064,22
KJGX,18.0,-83.26446141724554,32.68302338917606,260.0,1064,24
KJGX,23.5,-83.25914601715408,32.683473225153165,265.0,1064,26
KJGX,17.0,-82.9738734273828,32.69896127310273,559.0,1067,133
KJGX,11.0,-82.96854432201242,32.69928220869806,566.0,1067,135
KJGX,12.0,-80.71470850720577,32.736813893710995,5855.0,1071,979
KJGX,11.0,-82.90630672293446,32.686667320637326,641.0,1072,158
KJGX,11.0,-83.00769356674748,32.68179251738554,519.0,1073,120
KJGX,11.5,-83.00235275807951,32.68188023693117,525.0,1073,122
KJGX,15.0,-82.91155911974482,32.68333682352776,634.0,1073,156
KJGX,11.5,-83.11180371087855,32.67822364579168,406.0,1074,81
KJGX,12.0,-83.03167219803157,32.67424783615866,492.0,1076,111
KJGX,11.5,-82.8315377756022,32.665432553906555,737.0,1078,186
KJGX,13.5,-83.03183663122144,32.66726932050341,492.0,1079,111
KJGX,16.0,-82.91974242695089,32.66412107188823,624.0,1079,153
KJGX,14.5,-82.91440481774809,32.6639686702591,630.0,1079,155
KJGX,13.0,-83.01640752813279,32.657046476292734,510.0,1083,117
KJGX,16.0,-83.01662655432263,32.65449692632174,510.0,1084,117
KJGX,13.0,-83.01130211736906,32.65415216047826,516.0,1084,119
KJGX,12.0,-82.96870833151478,32.65138595710268,566.0,1084,135
KJGX,10.5,-82.81699378320876,32.641414765814936,758.0,1084,192
KJGX,10.5,-82.97429445239564,32.64902715699098,559.0,1085,133
KJGX,11.5,-82.96897431558449,32.64864237536874,566.0,1085,135
KJGX,10.5,-80.4437754160561,32.440254547404294,6911.0,1085,1087
KJGX,15.0,-82.97459077912532,32.64626305494663,559.0,1086,133
KJGX,10.5,-82.74340681988988,32.62761970209766,861.0,1086,220
KJGX,11.0,-82.92001131800744,32.63222641570591,627.0,1089,154
KJGX,12.5,-82.99546111421056,32.631989683833226,538.0,1092,126
KJGX,13.0,-82.95111001382347,32.62342656374493,591.0,1093,143
KJGX,10.5,-83.1047819629236,32.63998179804146,417.0,1095,85
KJGX,11.0,-83.00484428773755,32.62533610325339,529.0,1095,123
KJGX,13.5,-82.99958539386247,32.62456309602017,535.0,1095,125
KJGX,11.0,-82.97329236979793,32.62069478461728,566.0,1095,135
KJGX,11.0,-83.11866554990142,32.6385251531042,403.0,1097,80
KJGX,13.0,-83.04053572031762,32.62359006454031,489.0,1098,110
KJGX,10.5,-82.9751221099649,32.61250326812357,566.0,1098,135
KJGX,11.0,-82.96727364200586,32.611170587234945,576.0,1098,138
KJGX,13.5,-82.839117856789,32.589334876872925,741.0,1098,187
KJGX,10.5,-82.95304681569927,32.602634334528396,594.0,1100,144
KJGX,12.0,-82.9072674063819,32.580288460117366,658.0,1104,163
KJGX,11.0,-83.07847628564465,32.61515854533105,451.0,1105,97
KJGX,13.0,-82.99420739658339,32.593485177992314,550.0,1106,130
KJGX,12.0,-82.93248006872393,32.57914010024878,627.0,1106,154
KJGX,10.5,-82.99504819851192,32.59095554776546,550.0,1107,130
KJGX,12.0,-82.93603387112069,32.57678919170621,624.0,1107,153
KJGX,11.0,-83.00105397126832,32.58964250698644,544.0,1108,128
KJGX,12.0,-82.9293921999619,32.571874627686,634.0,1108,156
KJGX,12.0,-83.11947293838773,32.61697822331436,409.0,1109,82
KJGX,14.5,-83.05306428998175,32.60003524403124,483.0,1109,108
KJGX,12.0,-83.00199867392494,32.586978635691096,544.0,1109,128
KJGX,12.5,-82.94692168879638,32.569655202632774,614.0,1110,150
KJGX,12.0,-82.98611625266254,32.57706205149234,566.0,1111,135
KJGX,10.5,-82.85812972075496,32.538098015854615,737.0,1112,186
KJGX,10.5,-83.01096279742796,32.5782163595854,538.0,1113,126
KJGX,14.5,-81.51443084493643,32.13557952332862,3691.0,1113,722
KJGX,10.5,-83.1378644227031,32.61297992516768,392.0,1114,76
KJGX,11.5,-81.53692452371938,32.09731039407386,3676.0,1116,720
KJGX,13.5,-82.99774120142044,32.562766729570676,559.0,1117,133
KJGX,12.0,-82.99896154736157,32.56010709141939,559.0,1118,133
KJGX,11.5,-82.99151163705497,32.55764625051823,569.0,1118,136
KJGX,12.0,-82.85500540043482,32.512454042406176,755.0,1118,191
KJGX,13.0,-83.03230295333186,32.56852567086934,519.0,1119,120
KJGX,11.0,-83.04577581251897,32.57044111938117,505.0,1120,115
KJGX,10.5,-83.0493813536089,32.56899291555607,501.0,1121,114
KJGX,10.5,-83.04446591544736,32.56724515920549,507.0,1121,116
KJGX,12.0,-83.09703327042683,32.58371993420594,445.0,1122,95
KJGX,13.0,-83.01877684281828,32.54943726219023,544.0,1124,128
KJGX,12.0,-83.102410552166,32.579095229663714,442.0,1125,94
KJGX,10.5,-83.08045312619167,32.56564756057567,471.0,1127,104
KJGX,10.5,-82.93413489991295,32.505746194424816,664.0,1127,165
KJGX,13.0,-83.08155436509577,32.5637531138834,471.0,1128,104
KJGX,15.5,-83.06243223928689,32.55577217363615,495.0,1128,112
KJGX,14.0,-83.0636877428821,32.55365885072647,495.0,1129,112
KJGX,11.0,-83.05654927305565,32.55061274101522,505.0,1129,115
KJGX,13.0,-83.05416984120878,32.54959726032054,507.0,1129,116
KJGX,12.0,-82.96141684241769,32.509959809945094,630.0,1129,155
KJGX,12.5,-83.10053652257837,32.566990600062255,451.0,1130,97
KJGX,14.0,-83.0555262539176,32.547363915286574,507.0,1130,116
KJGX,10.5,-83.0507895033891,32.54529702763577,513.0,1130,118
KJGX,13.5,-83.10167376736233,32.565156670841255,451.0,1131,97
KJGX,12.0,-83.02858200773849,32.53258807965025,544.0,1131,128
KJGX,11.0,-82.96261060766601,32.503135596661174,634.0,1131,156
KJGX,16.0,-83.22498722294634,32.61876794149017,311.0,1132,45
KJGX,16.0,-83.22028601066098,32.61663791767572,316.0,1132,47
KJGX,11.5,-83.21793546544691,32.61557282969402,318.0,1132,48
KJGX,15.0,-83.11691703415183,32.56973363638881,434.0,1132,91
KJGX,13.5,-83.07466175695237,32.550521536387095,486.0,1132,109
KJGX,10.5,-82.898798779419,32.470322003751036,730.0,1132,184
KJGX,12.5,-81.07546219335889,31.615837962315705,5772.0,1132,970
KJGX,12.0,-81.07316537185064,31.61473499761471,5781.0,1132,971
KJGX,11.5,-83.22557558686736,32.61785606738779,311.0,1133,45
KJGX,11.0,-83.11100200607054,32.56478659800667,442.0,1133,94
KJGX,15.0,-83.07128452745197,32.546350861947126,492.0,1133,111
KJGX,14.0,-82.93560625738552,32.47919950107241,681.0,1134,170
KJGX,11.0,-81.0978560395198,31.582682028372496,5772.0,1134,970
KJGX,12.5,-81.09558262154475,31.581545618448207,5781.0,1134,971
KJGX,12.5,-83.01503861756896,32.50706696834069,576.0,1137,138
KJGX,11.5,-83.07371759511499,32.53385120030007,498.0,1138,113
KJGX,11.0,-82.98950794602851,32.49054161291691,614.0,1138,150
KJGX,15.5,-82.96903712339132,32.47999854733764,644.0,1138,159
KJGX,11.5,-82.91447247546598,32.45186791434963,726.0,1138,183
KJGX,14.0,-83.1014591831664,32.543064304600684,466.0,1140,102
KJGX,11.5,-82.95962206637108,32.467238614505234,664.0,1140,165
KJGX,13.5,-82.9551233633517,32.46482892448874,671.0,1140,167
KJGX,11.0,-83.01329385089241,32.49241224152331,588.0,1141,142
KJGX,12.0,-83.01966809570679,32.49240112607925,582.0,1142,140
KJGX,11.0,-83.02155971634836,32.49000274038704,582.0,1143,140
KJGX,12.5,-82.89554378862071,32.418509798245026,777.0,1143,197
KJGX,10.5,-83.02959720539671,32.484140381292754,579.0,1146,139
KJGX,12.0,-83.02525116091847,32.48153774301329,586.0,1146,141
KJGX,10.5,-83.04893551794304,32.49225196006647,553.0,1147,131
KJGX,12.0,-82.99280793209373,32.45798658632552,637.0,1147,157
KJGX,11.0,-83.12381307883587,32.53538831137221,451.0,1148,97
KJGX,12.5,-82.9950273913017,32.45542310963278,637.0,1148,157
KJGX,13.5,-83.12103968719715,32.530994523245546,457.0,1149,99
KJGX,10.5,-83.05278311430949,32.487846034216524,553.0,1149,131
KJGX,11.5,-82.99311366518442,32.45006176692778,644.0,1149,159
KJGX,11.0,-83.16920409066967,32.55929999219986,394.0,1150,77
KJGX,15.0,-83.16496130866678,32.55657456424334,400.0,1150,79
KJGX,12.5,-83.07804184708164,32.50067245038161,519.0,1150,120
KJGX,14.0,-83.01662904509571,32.46109689213713,611.0,1150,149
KJGX,13.0,-83.17039692191184,32.55799245999585,394.0,1151,77
KJGX,10.5,-83.01882796257783,32.4586909907505,611.0,1151,149
KJGX,11.5,-81.05301355507285,31.134191713677303,7023.0,1151,1098
KJGX,13.5,-81.0509733008635,31.13278153793881,7033.0,1151,1099
KJGX,11.0,-82.94207382613605,32.37824915914512,766.0,1157,194
KJGX,10.5,-83.08913076037514,32.482177890026165,525.0,1158,122
KJGX,14.5,-83.18982087648311,32.552479911212345,384.0,1160,73
KJGX,10.5,-83.14840682420594,32.520702344948184,442.0,1160,94
KJGX,12.0,-83.16291905842873,32.52407050663537,428.0,1163,89
KJGX,13.0,-83.15907124222284,32.5209577002844,434.0,1163,91
KJGX,16.5,-83.09369988407451,32.46802271002539,535.0,1163,125
KJGX,14.5,-83.16444414539804,32.52274143416851,428.0,1164,89
KJGX,11.0,-83.02722008417045,32.4096309469513,651.0,1164,161
KJGX,14.0,-83.23145980620532,32.574326434414935,336.0,1166,55
KJGX,15.5,-83.23359527478983,32.57257449579358,336.0,1168,55
KJGX,13.0,-83.22990730362068,32.56932531652959,342.0,1168,57
KJGX,14.0,-83.14340444390625,32.48977496334433,474.0,1169,105
KJGX,16.0,-83.22431645877798,32.558353771237,354.0,1171,62
KJGX,13.5,-83.22252436438379,32.55668866842457,357.0,1171,63
KJGX,21.0,-83.21894036109747,32.55335837352283,362.0,1171,65
KJGX,12.0,-83.21356488984004,32.54836277306736,371.0,1171,68
KJGX,11.0,-83.22375477239365,32.555756085505,357.0,1172,63
KJGX,12.5,-83.04006353306956,32.365849139664505,688.0,1175,172
KJGX,14.0,-83.24073091139657,32.56420118641934,339.0,1176,56
KJGX,11.5,-83.04002730916483,32.360016265479516,695.0,1176,174
KJGX,10.5,-83.20461388900873,32.52230959487178,400.0,1178,79
KJGX,12.0,-83.05142453517784,32.360877057983515,685.0,1178,171
KJGX,12.5,-83.24496573562,32.55849276111088,342.0,1181,57
KJGX,11.5,-83.05495535964754,32.34716261421337,699.0,1181,175
KJGX,13.5,-83.20156264352399,32.507250036494874,417.0,1182,85
KJGX,15.5,-83.10925439456281,32.4026848296202,591.0,1182,143
KJGX,10.5,-83.06967559274749,32.35192103171268,681.0,1183,170
KJGX,10.5,-83.12088781276857,32.401122832743084,586.0,1185,141
KJGX,14.5,-83.18944131966862,32.475902093326006,457.0,1187,99
KJGX,12.5,-83.15201341107664,32.42941412269942,532.0,1187,124
KJGX,19.0,-83.2533448660767,32.54806615032138,347.0,1190,59
KJGX,11.5,-83.23748505400566,32.52726285734043,376.0,1190,70
KJGX,11.0,-83.26035352573263,32.55496523246561,336.0,1191,55
KJGX,12.0,-83.24186121736406,32.530244116948,371.0,1191,68
KJGX,14.5,-83.14104672339656,32.39518491233175,579.0,1191,139
KJGX,11.5,-83.18077943210947,32.430054303983,513.0,1195,118
KJGX,15.5,-83.14562202893788,32.366760035646095,611.0,1197,149
KJGX,10.5,-83.08583028091294,32.24084820929988,820.0,1201,209
KJGX,11.5,-83.31052024335246,32.60844966351254,262.0,1202,25
KJGX,16.5,-83.26859497460866,32.52566486843144,362.0,1206,65
KJGX,11.0,-83.13715191471263,32.284724617432715,726.0,1206,183
KJGX,11.0,-83.24916939592217,32.47636432899077,425.0,1209,88
KJGX,13.5,-83.17780679951998,32.33587100789654,634.0,1209,156
KJGX,13.0,-83.26816114102752,32.501360111603354,389.0,1212,75
KJGX,13.5,-83.32127228548232,32.60459881582224,262.0,1217,25
KJGX,13.5,-83.23424464053113,32.377870338812855,553.0,1219,131
KJGX,10.5,-83.23737696023153,32.377011735028695,553.0,1220,131
KJGX,13.0,-83.28273968830437,32.48517119998415,403.0,1222,80
KJGX,12.0,-83.25282647399555,32.401208994450535,516.0,1222,119
KJGX,11.0,-83.19545946127884,32.23973017411257,766.0,1222,194
KJGX,10.5,-82.54844597334402,30.37667920123394,6629.0,1222,1059
KJGX,11.0,-82.54771297743817,30.374524883746602,6639.0,1222,1060
KJGX,11.0,-83.2585221927039,32.409163432162046,505.0,1223,115
KJGX,14.5,-83.21150590488664,32.25919402936716,730.0,1224,184
KJGX,10.5,-83.27459786642086,32.440371434285524,460.0,1225,100
KJGX,10.5,-83.27112676403364,32.40165752932668,510.0,1228,117
KJGX,12.0,-83.20985911226167,32.18984394715119,839.0,1228,214
KJGX,11.0,-83.20922898929385,32.187660198177596,843.0,1228,215
KJGX,15.5,-83.30762546443952,32.521421188403345,354.0,1229,62
KJGX,10.5,-83.30334385045737,32.50610406312356,373.0,1229,69
KJGX,12.0,-83.26731453076523,32.37699951647543,544.0,1229,128
KJGX,13.5,-83.23807954555441,32.27196180812536,702.0,1229,176
KJGX,12.5,-83.28244573027129,32.41098473526391,495.0,1231,112
KJGX,10.5,-83.3222267962633,32.56013685419832,309.0,1232,44
KJGX,11.0,-83.28493148721381,32.39677102511383,513.0,1233,118
KJGX,15.0,-83.26491343054373,32.2947153332043,661.0,1234,164
KJGX,16.0,-83.26392159815377,32.29029822373936,667.0,1234,166
KJGX,15.0,-83.33939952133423,32.6168870821864,246.0,1237,18
KJGX,16.5,-83.33632814947691,32.59681064974988,267.0,1238,27
KJGX,12.5,-83.33551190943281,32.59236719367916,271.0,1238,29
KJGX,15.5,-83.33678806312294,32.59447911255152,270.0,1239,28
KJGX,14.0,-83.3364037125473,32.592254373740175,271.0,1239,29
KJGX,11.0,-83.33601938255536,32.590029642449664,274.0,1239,30
KJGX,12.5,-83.32334726808907,32.516613358580265,357.0,1239,63
KJGX,13.0,-83.28965717271116,32.32083816318287,618.0,1239,151
KJGX,16.0,-83.28354760311649,32.28524308420076,671.0,1239,167
KJGX,13.5,-83.28278424795796,32.28079370037551,678.0,1239,169
KJGX,14.5,-83.3423342464226,32.62333559916097,239.0,1240,15
KJGX,11.0,-83.33799982137117,32.59660551148211,267.0,1240,27
KJGX,17.0,-83.3134873778046,32.445135848279186,445.0,1240,95
KJGX,12.5,-83.31276769189051,32.440680906372,451.0,1240,97
KJGX,11.5,-83.2946612702424,32.3043814636132,641.0,1241,158
KJGX,11.0,-83.28056642143235,32.21072310027501,787.0,1241,200
KJGX,12.0,-83.34342296675892,32.62321848771605,239.0,1242,15
KJGX,10.5,-83.34279298063348,32.618753519302054,244.0,1242,17
KJGX,12.0,-83.34247801082763,32.61652103173548,246.0,1242,18
KJGX,14.0,-83.30072789408713,32.31960558944247,618.0,1242,151
KJGX,14.5,-83.34309111330113,32.61646194691106,246.0,1243,18
KJGX,14.0,-83.34279927875293,32.61422722612225,248.0,1243,19
KJGX,10.5,-83.31735827089959,32.397214023298226,507.0,1244,116
KJGX,13.5,-83.3463306894666,32.61847802027447,244.0,1248,17
KJGX,11.0,-83.34945971590562,32.62511045464067,237.0,1253,14
KJGX,12.0,-83.35400143680246,32.46099886571288,423.0,1257,87
KJGX,11.0,-83.35467606214934,32.51946693072657,352.0,1258,61
KJGX,11.5,-83.35759988550825,32.40034317751839,501.0,1258,114
KJGX,10.5,-83.35870118057092,32.35539198417977,563.0,1258,134
KJGX,11.0,-83.36161790850127,32.366697203338326,547.0,1259,129
KJGX,10.5,-83.36765448996158,32.37589093221039,535.0,1261,125
KJGX,13.0,-83.36790567923504,32.37139985690827,541.0,1261,127
KJGX,11.5,-83.36815684354698,32.36690878110821,547.0,1261,129
KJGX,12.5,-83.3684079829042,32.362417704810355,553.0,1261,131
KJGX,12.5,-83.46526999043463,31.606735408039793,2034.0,1266,469
KJGX,11.5,-83.46550682599332,31.604497086411072,2039.0,1266,470
KJGX,10.5,-83.37006143923337,32.51349623533213,360.0,1267,64
KJGX,14.0,-83.38222700624746,32.41059430899555,489.0,1267,110
KJGX,12.0,-83.39010515480169,32.45899948088181,428.0,1273,89
KJGX,12.5,-83.3625306768226,32.62606588683372,237.0,1278,14
KJGX,13.5,-83.36272247804706,32.63300060609735,230.0,1282,11
KJGX,20.5,-83.37895982642827,32.57848268581995,289.0,1283,36
KJGX,13.0,-83.36133320444827,32.64197528709263,221.0,1285,7
KJGX,12.5,-83.38408347139062,32.57263068825646,296.0,1286,39
KJGX,16.5,-83.38548191590688,32.56829155392206,301.0,1286,41
KJGX,11.0,-83.38513742881918,32.572876039068724,296.0,1287,39
